2026-05-31T15:00:12.1260916Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.506Z","severity":"WARNING","message":"/shim-notifier/listen UNAVAILABLE: Connection dropped","logging.googleapis.com/insertId":"147"}
2026-05-31T15:00:12.1260916Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.550Z","severity":"WARNING","message":"/shim-notifier/listen UNAVAILABLE: Connection dropped","logging.googleapis.com/insertId":"33"}
2026-05-31T15:00:12.1260916Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.549Z","severity":"WARNING","message":"/remote-storage/getDoc UNAVAILABLE: Connection dropped","logging.googleapis.com/insertId":"32"}
2026-05-31T15:00:12.1260916Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.559Z","severity":"ERROR","message":"Timed out while retrying. Since endTime: 17399.87760300003 / 10000, attempts: 1 / undefined\n    at <anonymous> (webpack://biomes-web/src/shared/logging.ts:187:10)\n    at processContextError (webpack://biomes-web/src/shared/logging.ts:193:5)\n    at Function.error (webpack://biomes-web/src/shared/logging.ts:245:26)\n    at asyncSuperBackoff (webpack://biomes-web/src/shared/util/retry_helpers.ts:123:9)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at Document.get (webpack://biomes-web/src/server/shared/storage/remote.ts:135:7)\n    at DocumentReference.get (webpack://biomes-web/src/server/shared/storage/schema.ts:171:39)\n    at Bakery.getActiveTrayId (webpack://biomes-web/src/server/shared/bikkie/bakery.ts:269:8)\n    at <anonymous> (webpack://biomes-web/src/server/bikkie/server.ts:55:26)","logging.googleapis.com/insertId":"35","@type":"type.googleapis.com/google.devtools.clouderrorreporting.v1beta1.ReportedErrorEvent"}
2026-05-31T15:00:12.1260916Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.506Z","severity":"WARNING","message":"/shim-notifier/listen UNAVAILABLE: Connection dropped","logging.googleapis.com/insertId":"2796"}
2026-05-31T15:00:12.1260916Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.551Z","severity":"WARNING","message":"/shim-notifier/listen UNAVAILABLE: Connection dropped","logging.googleapis.com/insertId":"34"}
2026-05-31T15:00:12.1260916Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.517Z","severity":"WARNING","message":"/shim-notifier/listen UNAVAILABLE: Connection dropped","logging.googleapis.com/insertId":"27"}
2026-05-31T15:00:13.0652408Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:11.571Z","severity":"ERROR","message":"Uncaught exception thrown from background task periodicallyBake:. /remote-storage/getDoc UNAVAILABLE: Connection dropped\n    at wrapClientError (webpack://biomes-web/src/shared/zrpc/errors.ts:37:12)\n    at Object.getDoc (webpack://biomes-web/src/server/shared/zrpc/client.ts:111:37)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at asyncSuperBackoff (webpack://biomes-web/src/shared/util/retry_helpers.ts:97:22)\n    at Document.get (webpack://biomes-web/src/server/shared/storage/remote.ts:135:7)\n    at DocumentReference.get (webpack://biomes-web/src/server/shared/storage/schema.ts:171:39)\n    at Bakery.getActiveTrayId (webpack://biomes-web/src/server/shared/bikkie/bakery.ts:269:8)\n    at <anonymous> (webpack://biomes-web/src/server/bikkie/server.ts:55:26)","error":{"path":"/remote-storage/getDoc","code":14,"details":"Connection dropped"},"originalStack":"Error\n    at BackgroundTaskController.runInBackground (webpack://biomes-web/src/shared/abort.ts:89:34)\n    at BikkieServer (webpack://biomes-web/src/server/bikkie/server.ts:53:21)\n    at registerBikkieServer (webpack://biomes-web/src/server/bikkie/server.ts:164:10)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at RegistryLoader.getOptional (webpack://biomes-web/src/shared/registry.ts:84:29)\n    at RegistryLoader.get (webpack://biomes-web/src/shared/registry.ts:103:17)\n    at async Promise.all (index 11)\n    at RegistryLoader.getAll (webpack://biomes-web/src/shared/regis
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.050Z","severity":"WARNING","message":"bikkie: Gracefully shutting down from state ready due to SIGTERM","lifecycle":true,"gracefulBegin":true,"logging.googleapis.com/insertId":"37"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.401Z","severity":"WARNING","message":"Redis quit","reason":"HFC World shutdown","logging.googleapis.com/insertId":"66"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	ERROR process exited pid=295; failing container so Azure will restart a bad revision
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.052Z","severity":"WARNING","message":"Redis quit","reason":"HFC World shutdown","logging.googleapis.com/insertId":"40"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.057Z","severity":"WARNING","message":"oob: Running shutdown hooks","lifecycle":true,"logging.googleapis.com/insertId":"29"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.468Z","severity":"WARNING","message":"/shim-notifier/listen CANCELLED: Call cancelled","logging.googleapis.com/insertId":"30"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.453Z","severity":"WARNING","message":"Redis quit","reason":"RedisBikkieStorage stopping","logging.googleapis.com/insertId":"68"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	./scripts/glitch/run-glitch-local-game-stack-v92.sh: line 411:   295 Killed                  HOST="$host" BASE_PORT="$base" RPC_PORT="$rpc" METRICS_PORT="$metrics" node "$file" "$@"
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.473Z","severity":"WARNING","message":"/shim-notifier/listen CANCELLED: Call cancelled","logging.googleapis.com/insertId":"69"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.453Z","severity":"ERROR","message":"Redis stream error, waiting 500ms and retrying.... Connection is closed.\n    at close (/app/node_modules/ioredis/built/redis/event_handler.js:189:25)\n    at Socket.<anonymous> (/app/node_modules/ioredis/built/redis/event_handler.js:156:20)\n    at Object.onceWrapper (node:events:626:26)\n    at Socket.emit (node:events:523:35)\n    at TCP.<anonymous> (node:net:334:12)","error":{},"logging.googleapis.com/insertId":"67","@type":"type.googleapis.com/google.devtools.clouderrorreporting.v1beta1.ReportedErrorEvent"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.460Z","severity":"WARNING","message":"/shim-notifier/listen CANCELLED: Call cancelled","logging.googleapis.com/insertId":"2800"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.401Z","severity":"WARNING","message":"Redis quit","reason":"RedisWorld stopping","logging.googleapis.com/insertId":"65"}
2026-05-31T15:01:00.1245413Z	biomes-node-vnet--0000062	{"time":"2026-05-31T15:00:59.399Z","severity":"WARNING","message":"shim: Gracefully shutting down from state ready due to SIGTERM","lifecycle":true,"gracefulBegin":true,"logging.googleapis.com/insertId":"62"}
